date,pm10_avg,pm25_avg,aqi,aqi_category,temp_max,temp_min,temp_mean,wind_speed_max,wind_speed_mean,humidity_mean,precipitation,air_pollution_Delhi,N95_mask,air_purifier,breathing_problem,AQI_Delhi,year,month,season
2017-09-23,85.13333333333333,56.2,94,Satisfactory,30.8,20.95,25.35,17.94,11.3,82.67,0.0,2,0,3,0,0,2017,9,Post-Monsoon
2017-09-24,138.66666666666666,69.7,133,Moderate,33.1,22.5,27.52,16.06,9.97,76.04,0.0,0,0,4,0,0,2017,9,Post-Monsoon
2017-09-25,238.33333333333337,86.77000000000001,189,Moderate,33.2,23.65,28.3,12.68,6.54,70.59,0.0,0,0,4,0,0,2017,9,Post-Monsoon
2017-09-26,280.0,94.28,215,Poor,34.05,23.6,28.42,9.69,6.43,66.31,0.0,0,0,4,0,0,2017,9,Post-Monsoon
2017-09-27,287.0,95.27,218,Poor,33.8,23.75,28.61,10.18,6.2,63.5,0.0,0,0,4,0,0,2017,9,Post-Monsoon
2017-09-28,306.3333333333333,98.3,228,Poor,33.5,24.1,29.01,14.12,6.81,63.75,0.0,0,0,4,0,0,2017,9,Post-Monsoon
2017-09-29,243.66666666666663,96.45,222,Poor,34.8,23.4,28.81,13.91,7.62,62.78,0.0,0,0,4,0,0,2017,9,Post-Monsoon
2017-09-30,257.6666666666667,87.03333333333333,190,Moderate,35.45,21.75,28.44,11.88,6.67,58.82,0.0,0,0,4,0,0,2017,9,Post-Monsoon
2017-10-01,273.0,82.45555555555556,175,Moderate,35.35,22.45,29.01,10.3,7.03,57.33,0.0,2,0,4,92,0,2017,10,Post-Monsoon
2017-10-02,239.0,97.05,224,Poor,34.6,21.7,28.07,15.33,7.89,59.45,0.0,2,0,4,92,0,2017,10,Post-Monsoon
2017-10-03,293.3333333333333,105.08,251,Poor,34.35,22.0,28.06,14.08,7.7,62.37,0.0,2,0,4,92,0,2017,10,Post-Monsoon
2017-10-04,184.33333333333337,90.62,203,Poor,34.4,22.5,28.09,13.8,8.46,65.44,0.0,2,0,4,92,0,2017,10,Post-Monsoon
2017-10-05,215.0,89.62,199,Moderate,34.65,22.8,27.9,13.44,8.91,56.14,0.0,2,0,4,92,0,2017,10,Post-Monsoon
2017-10-06,276.3333333333333,100.97,237,Poor,33.9,20.85,27.7,13.44,6.8,52.27,0.0,2,0,4,92,0,2017,10,Post-Monsoon
2017-10-07,315.3333333333333,132.42222222222222,310,Very Poor,34.6,21.5,27.41,8.91,6.44,61.84,0.0,2,0,4,92,0,2017,10,Post-Monsoon
2017-10-08,317.3333333333333,123.7,304,Very Poor,35.0,22.4,27.88,12.98,7.72,62.8,0.0,5,0,8,60,3,2017,10,Post-Monsoon
2017-10-09,310.3333333333333,125.85,305,Very Poor,34.85,21.9,27.87,10.66,6.89,59.57,0.0,5,0,8,60,3,2017,10,Post-Monsoon
2017-10-10,333.6666666666667,127.59,307,Very Poor,34.55,22.3,27.94,13.01,7.17,58.78,0.0,5,0,8,60,3,2017,10,Post-Monsoon
2017-10-11,367.3333333333333,148.44,323,Very Poor,34.15,22.35,28.22,11.01,6.79,55.0,0.0,5,0,8,60,3,2017,10,Post-Monsoon
2017-10-12,330.3333333333333,133.57,311,Very Poor,34.5,22.2,28.08,11.87,7.25,48.03,0.0,5,0,8,60,3,2017,10,Post-Monsoon
2017-10-13,323.3333333333333,146.81,321,Very Poor,35.65,21.6,28.04,12.98,7.48,50.6,0.0,5,0,8,60,3,2017,10,Post-Monsoon
2017-10-14,313.0,152.9875,326,Very Poor,35.3,21.1,27.98,10.24,6.57,51.7,0.0,5,0,8,60,3,2017,10,Post-Monsoon
2017-10-15,384.6666666666667,162.48,333,Very Poor,35.3,20.9,27.88,11.25,7.49,51.69,0.0,21,3,13,67,23,2017,10,Post-Monsoon
2017-10-16,370.3333333333333,149.45999999999998,323,Very Poor,33.6,19.75,26.54,14.66,9.26,50.69,0.0,21,3,13,67,23,2017,10,Post-Monsoon
2017-10-17,383.6666666666667,165.8,336,Very Poor,33.45,20.05,26.2,16.07,7.84,61.5,0.0,21,3,13,67,23,2017,10,Post-Monsoon
2017-10-18,450.3333333333333,210.5,370,Very Poor,34.5,20.55,27.33,11.62,6.63,62.61,0.0,21,3,13,67,23,2017,10,Post-Monsoon
2017-10-19,431.3333333333333,529.1125,500,Severe,34.7,21.55,28.03,11.3,7.12,58.19,0.0,21,3,13,67,23,2017,10,Post-Monsoon
2017-10-20,468.3333333333333,241.0,393,Very Poor,34.75,20.35,27.15,14.56,8.48,52.93,0.0,21,3,13,67,23,2017,10,Post-Monsoon
2017-10-21,433.0,170.44444444444446,339,Very Poor,35.05,19.75,26.96,14.15,8.34,49.36,0.0,21,3,13,67,23,2017,10,Post-Monsoon
2017-10-22,411.3333333333333,163.52,334,Very Poor,33.45,19.15,26.51,13.71,6.67,55.03,0.0,7,4,12,0,7,2017,10,Post-Monsoon
2017-10-23,427.0,186.5,352,Very Poor,33.15,19.45,25.53,16.3,10.19,51.02,0.0,7,4,12,0,7,2017,10,Post-Monsoon
2017-10-24,430.6666666666667,209.9,369,Very Poor,32.0,17.85,25.1,10.01,7.05,46.44,0.0,7,4,12,0,7,2017,10,Post-Monsoon
2017-10-25,384.0,196.6,359,Very Poor,32.0,18.0,24.66,12.25,7.23,51.08,0.0,7,4,12,0,7,2017,10,Post-Monsoon
2017-10-26,367.3333333333333,182.6,349,Very Poor,30.9,17.85,24.05,10.44,6.41,60.45,0.0,7,4,12,0,7,2017,10,Post-Monsoon
2017-10-27,400.3333333333333,185.7,351,Very Poor,31.35,19.0,24.68,10.03,6.77,61.0,0.0,7,4,12,0,7,2017,10,Post-Monsoon
2017-10-28,380.3333333333333,193.35,357,Very Poor,30.75,17.5,23.94,9.45,6.54,60.9,0.0,7,4,12,0,7,2017,10,Post-Monsoon
2017-10-29,411.0,199.43,361,Very Poor,29.75,17.4,23.37,9.57,6.4,62.73,0.0,6,0,15,92,9,2017,10,Post-Monsoon
2017-10-30,443.0,232.28000000000003,387,Very Poor,30.2,17.85,24.03,8.67,4.82,62.69,0.0,6,0,15,92,9,2017,10,Post-Monsoon
2017-10-31,349.6666666666667,201.07,363,Very Poor,30.55,19.7,24.36,10.31,7.76,61.38,0.0,6,0,15,92,9,2017,10,Post-Monsoon
2017-11-01,315.6666666666667,189.3,354,Very Poor,30.35,18.3,23.93,10.54,6.46,68.94,0.0,6,0,15,92,9,2017,11,Post-Monsoon
2017-11-02,347.3333333333333,192.78,356,Very Poor,29.35,18.2,23.35,9.51,6.56,70.38,0.0,6,0,15,92,9,2017,11,Post-Monsoon
2017-11-03,355.6666666666667,205.0,366,Very Poor,29.25,17.8,22.88,9.59,7.43,72.77,0.0,6,0,15,92,9,2017,11,Post-Monsoon
2017-11-04,414.6666666666667,217.7,375,Very Poor,29.15,18.5,23.89,8.31,4.75,66.53,0.0,6,0,15,92,9,2017,11,Post-Monsoon
2017-11-05,444.6666666666667,242.3,394,Very Poor,29.3,17.9,23.67,9.18,6.32,63.97,0.0,100,100,100,94,100,2017,11,Post-Monsoon
2017-11-06,494.6666666666667,460.2,484,Severe,28.6,17.3,22.88,9.42,6.21,70.61,0.0,100,100,100,94,100,2017,11,Post-Monsoon
2017-11-07,399.6666666666667,541.1,500,Severe,29.15,16.3,22.87,10.32,7.12,68.19,0.0,100,100,100,94,100,2017,11,Post-Monsoon
2017-11-08,470.0,516.4,500,Severe,29.05,16.55,22.18,11.59,7.8,71.68,0.0,100,100,100,94,100,2017,11,Post-Monsoon
2017-11-09,425.23333333333335,392.5,457,Severe,28.8,15.85,22.09,11.5,7.77,68.13,0.0,100,100,100,94,100,2017,11,Post-Monsoon
2017-11-10,396.6666666666667,387.1,455,Severe,27.65,15.2,21.28,10.79,7.51,68.98,0.0,100,100,100,94,100,2017,11,Post-Monsoon
2017-11-11,468.0,467.4,487,Severe,27.45,14.85,21.01,11.48,7.51,69.63,0.0,100,100,100,94,100,2017,11,Post-Monsoon
2017-11-12,416.0,375.9,451,Severe,27.6,16.4,20.95,8.76,6.45,69.87,0.0,41,29,39,0,88,2017,11,Post-Monsoon
2017-11-13,279.5,259.0,405,Severe,27.5,15.85,21.12,17.61,11.87,66.29,0.0,41,29,39,0,88,2017,11,Post-Monsoon
2017-11-14,241.2,192.6,356,Very Poor,26.15,16.55,20.77,11.09,9.11,64.07,0.0,41,29,39,0,88,2017,11,Post-Monsoon
2017-11-15,218.0,179.9,347,Very Poor,25.7,15.5,19.96,12.96,8.58,65.97,0.2,41,29,39,0,88,2017,11,Post-Monsoon
2017-11-16,214.75,144.38,320,Very Poor,25.3,15.35,19.85,13.63,9.39,69.45,0.1,41,29,39,0,88,2017,11,Post-Monsoon
2017-11-17,145.0,145.0,320,Very Poor,25.35,16.35,20.19,13.68,10.68,66.62,0.1,41,29,39,0,88,2017,11,Post-Monsoon
2017-11-18,101.0,122.13333333333333,303,Very Poor,24.55,15.4,19.01,15.82,12.69,52.25,0.0,41,29,39,0,88,2017,11,Post-Monsoon
2017-11-19,195.25,151.9,325,Very Poor,22.8,12.0,17.0,15.79,11.59,49.69,0.0,13,0,14,96,31,2017,11,Post-Monsoon
2017-11-20,235.325,182.2,348,Very Poor,23.25,11.15,16.54,16.58,11.85,50.99,0.0,13,0,14,96,31,2017,11,Post-Monsoon
2017-11-21,226.15,180.86,347,Very Poor,24.1,10.8,16.67,18.22,11.77,50.85,0.0,13,0,14,96,31,2017,11,Post-Monsoon
2017-11-22,188.75,176.1,344,Very Poor,23.95,11.1,16.64,14.08,11.59,47.3,0.0,13,0,14,96,31,2017,11,Post-Monsoon
2017-11-23,265.3333333333333,177.17000000000002,345,Very Poor,24.7,10.15,16.94,12.72,9.89,47.15,0.0,13,0,14,96,31,2017,11,Post-Monsoon
2017-11-24,270.3333333333333,189.7,354,Very Poor,24.9,11.4,17.01,11.87,9.68,52.05,0.0,13,0,14,96,31,2017,11,Post-Monsoon
2017-11-25,327.5,274.0,411,Severe,24.9,10.05,16.97,11.25,8.36,61.21,0.0,13,0,14,96,31,2017,11,Post-Monsoon
2017-11-26,383.5,203.6,365,Very Poor,25.1,11.35,17.27,16.86,11.14,56.5,0.0,7,0,11,78,20,2017,11,Post-Monsoon
2017-11-27,300.3333333333333,183.33333333333337,349,Very Poor,25.6,10.75,17.41,11.53,8.83,58.06,0.0,7,0,11,78,20,2017,11,Post-Monsoon
2017-11-28,338.6666666666667,217.3,375,Very Poor,25.8,11.45,17.81,10.45,7.27,62.86,0.0,7,0,11,78,20,2017,11,Post-Monsoon
2017-11-29,332.3333333333333,233.44444444444449,387,Very Poor,25.25,11.6,17.45,11.68,6.96,66.23,0.0,7,0,11,78,20,2017,11,Post-Monsoon
2017-11-30,353.0,206.11111111111111,367,Very Poor,23.9,9.35,17.09,9.09,5.81,59.61,0.0,7,0,11,78,20,2017,11,Post-Monsoon
2017-12-01,374.0,233.11111111111111,387,Very Poor,23.8,11.1,17.27,10.09,5.24,56.59,0.0,7,0,11,78,20,2017,12,Winter
2017-12-02,422.3333333333333,268.6666666666667,408,Severe,22.85,11.15,17.41,7.56,4.43,53.33,0.0,7,0,11,78,20,2017,12,Winter
2017-12-03,417.3333333333333,272.44444444444446,410,Severe,22.7,9.4,16.63,9.26,6.42,61.13,0.0,14,0,13,65,32,2017,12,Winter
2017-12-04,399.3333333333333,237.44444444444449,390,Very Poor,22.8,13.85,17.34,10.16,6.35,60.22,0.0,14,0,13,65,32,2017,12,Winter
2017-12-05,221.0,126.01,306,Very Poor,20.85,14.05,17.47,13.38,8.38,51.27,0.0,14,0,13,65,32,2017,12,Winter
2017-12-06,257.0,98.36666666666666,229,Poor,22.7,14.3,17.39,14.29,11.28,36.67,0.1,14,0,13,65,32,2017,12,Winter
2017-12-07,224.75,120.11,301,Very Poor,23.85,11.2,16.66,16.12,11.77,37.43,0.0,14,0,13,65,32,2017,12,Winter
2017-12-08,341.925,187.5,352,Very Poor,23.7,10.3,16.67,11.18,7.19,46.38,0.0,14,0,13,65,32,2017,12,Winter
2017-12-09,440.5,235.4,389,Very Poor,23.9,10.5,17.05,9.98,5.41,59.9,0.0,14,0,13,65,32,2017,12,Winter
2017-12-10,450.25,238.3,391,Very Poor,23.35,11.4,17.23,11.25,6.97,66.96,2.1,9,0,9,0,27,2017,12,Winter
2017-12-11,199.0,118.94,297,Poor,20.8,13.35,16.5,10.95,5.58,83.65,5.6,9,0,9,0,27,2017,12,Winter
2017-12-12,277.75,140.82,317,Very Poor,19.7,11.35,14.29,8.71,6.24,83.37,0.0,9,0,9,0,27,2017,12,Winter
2017-12-13,255.0,113.1625,277,Poor,20.4,9.6,13.6,11.72,9.0,70.61,0.0,9,0,9,0,27,2017,12,Winter
2017-12-14,273.0,137.3,314,Very Poor,20.15,7.9,13.0,17.43,12.48,69.93,0.0,9,0,9,0,27,2017,12,Winter
2017-12-15,198.0,109.8,266,Poor,19.5,7.55,12.66,19.88,15.14,62.68,0.0,9,0,9,0,27,2017,12,Winter
2017-12-16,178.0,102.6,243,Poor,20.95,8.3,13.73,20.48,16.99,50.72,0.0,9,0,9,0,27,2017,12,Winter
2017-12-17,280.75,133.3777777777778,311,Very Poor,23.5,10.05,15.61,20.83,17.76,45.75,0.0,7,0,7,0,15,2017,12,Winter
2017-12-18,313.5,194.4875,358,Very Poor,22.5,9.35,14.72,14.33,11.2,58.64,0.0,7,0,7,0,15,2017,12,Winter
2017-12-19,615.25,316.1,427,Severe,21.8,10.45,15.25,9.79,7.62,73.88,0.0,7,0,7,0,15,2017,12,Winter
2017-12-20,528.25,281.6,414,Severe,22.9,11.8,16.15,12.1,8.04,79.26,0.0,7,0,7,0,15,2017,12,Winter
2017-12-21,286.25,146.07999999999998,321,Very Poor,23.3,11.1,16.35,20.11,14.92,65.78,0.0,7,0,7,0,15,2017,12,Winter
2017-12-22,245.5,125.1,305,Very Poor,22.5,10.85,15.69,18.51,14.0,59.05,0.0,7,0,7,0,15,2017,12,Winter
2017-12-23,410.0,223.6,380,Very Poor,22.3,10.0,15.55,10.31,5.41,64.99,0.0,7,0,7,0,15,2017,12,Winter
2017-12-24,500.0,281.6,414,Severe,22.1,9.1,15.06,14.19,8.76,70.01,0.0,5,0,6,0,12,2017,12,Winter
2017-12-25,354.0,203.77777777777777,365,Very Poor,22.25,8.85,14.38,11.98,9.75,72.47,0.0,5,0,6,0,12,2017,12,Winter
2017-12-26,398.25,223.0,379,Very Poor,22.45,8.4,15.24,10.09,6.95,66.2,0.0,5,0,6,0,12,2017,12,Winter
2017-12-27,460.5,257.8,404,Severe,22.55,8.5,14.95,10.9,7.88,70.51,0.0,5,0,6,0,12,2017,12,Winter
2017-12-28,430.75,227.6,383,Very Poor,21.55,8.05,14.1,10.93,8.13,76.29,0.0,5,0,6,0,12,2017,12,Winter
2017-12-29,468.5,271.9,410,Severe,21.1,8.05,14.11,10.95,6.7,76.11,0.0,5,0,6,0,12,2017,12,Winter
2017-12-30,394.0,302.44444444444446,422,Severe,20.15,7.25,12.9,11.73,6.81,75.4,0.0,5,0,6,0,12,2017,12,Winter
2017-12-31,501.75,304.8,423,Severe,20.05,6.8,13.11,10.3,5.94,66.43,0.0,7,0,7,66,16,2017,12,Winter
2018-01-01,507.0,286.77777777777777,416,Severe,19.8,6.45,13.41,9.59,5.8,69.03,0.0,7,0,7,66,16,2018,1,Winter
2018-01-02,464.75,245.5,397,Very Poor,19.75,6.85,12.2,10.7,7.71,73.76,0.0,7,0,7,66,16,2018,1,Winter
2018-01-03,497.5,267.3,408,Severe,20.25,5.9,11.82,9.96,6.97,73.91,0.0,7,0,7,66,16,2018,1,Winter
2018-01-04,410.75,246.9,398,Very Poor,20.25,6.55,12.34,10.74,6.79,74.22,0.0,7,0,7,66,16,2018,1,Winter
2018-01-05,475.6666666666667,262.0,406,Severe,19.5,5.45,12.04,10.95,7.36,76.35,0.0,7,0,7,66,16,2018,1,Winter
2018-01-06,351.5,180.6,347,Very Poor,18.8,6.1,11.86,17.24,11.99,69.28,0.0,7,0,7,66,16,2018,1,Winter
2018-01-07,310.75,152.9,326,Very Poor,19.55,6.75,12.12,12.98,10.83,70.15,0.0,9,0,7,0,4,2018,1,Winter
2018-01-08,449.75,247.2,398,Very Poor,19.8,5.75,12.1,13.05,9.61,70.72,0.0,9,0,7,0,4,2018,1,Winter
2018-01-09,346.75,195.8,359,Very Poor,20.8,7.3,13.33,18.72,14.26,67.53,0.0,9,0,7,0,4,2018,1,Winter
2018-01-10,298.25,157.17000000000002,329,Very Poor,21.2,8.3,13.92,18.9,14.65,63.44,0.0,9,0,7,0,4,2018,1,Winter
2018-01-11,336.5,172.8,341,Very Poor,21.9,8.9,14.83,15.14,10.85,58.34,0.0,9,0,7,0,4,2018,1,Winter
2018-01-12,374.5,226.1,382,Very Poor,21.55,6.45,13.97,11.44,8.05,68.78,0.0,9,0,7,0,4,2018,1,Winter
2018-01-13,352.5,189.7,354,Very Poor,21.85,7.3,13.47,11.59,9.76,68.83,0.0,9,0,7,0,4,2018,1,Winter
2018-01-14,348.75,180.8,347,Very Poor,21.75,7.15,13.88,17.1,11.96,63.43,0.0,8,0,6,59,4,2018,1,Winter
2018-01-15,300.5,152.78,326,Very Poor,22.05,8.95,14.55,17.21,12.06,56.79,0.0,8,0,6,59,4,2018,1,Winter
2018-01-16,404.5,236.7,390,Very Poor,21.3,7.8,13.58,12.98,10.3,73.6,0.0,8,0,6,59,4,2018,1,Winter
2018-01-17,545.25,312.3,426,Severe,23.75,8.9,15.08,11.38,7.44,76.24,0.0,8,0,6,59,4,2018,1,Winter
2018-01-18,433.25,224.2,380,Very Poor,23.4,9.7,15.63,12.1,9.06,73.69,0.0,8,0,6,59,4,2018,1,Winter
2018-01-19,373.0,195.85,359,Very Poor,22.05,8.65,14.48,16.18,11.95,63.52,0.0,8,0,6,59,4,2018,1,Winter
2018-01-20,299.0,152.58333333333334,326,Very Poor,21.4,7.05,14.07,10.59,6.85,57.01,0.0,8,0,6,59,4,2018,1,Winter
2018-01-21,485.5,219.8,377,Very Poor,21.7,7.05,14.12,10.44,7.8,67.41,0.0,5,0,5,0,2,2018,1,Winter
2018-01-22,291.0,149.42857142857142,323,Very Poor,16.1,10.7,13.35,15.88,11.93,79.37,6.0,5,0,5,0,2,2018,1,Winter
2018-01-23,242.66666666666663,125.3777777777778,305,Very Poor,18.7,8.25,12.75,13.68,7.58,81.6,0.8,5,0,5,0,2,2018,1,Winter
2018-01-24,166.0,109.58333333333331,266,Poor,19.5,8.6,13.09,16.58,11.57,79.06,0.0,5,0,5,0,2,2018,1,Winter
2018-01-25,243.5,136.7,314,Very Poor,19.85,7.55,12.5,13.18,8.54,80.38,0.0,5,0,5,0,2,2018,1,Winter
2018-01-26,373.75,173.75,342,Very Poor,19.9,7.2,12.11,11.48,9.01,77.45,0.0,5,0,5,0,2,2018,1,Winter
2018-01-27,285.0,160.85,332,Very Poor,21.15,6.8,12.79,12.6,9.1,75.37,0.0,5,0,5,0,2,2018,1,Winter
2018-01-28,268.4,156.13,329,Very Poor,21.9,7.5,13.83,13.85,10.57,73.98,0.0,6,0,6,0,2,2018,1,Winter
2018-01-29,266.0,125.53,305,Very Poor,24.3,10.0,16.32,22.6,16.73,67.8,0.0,6,0,6,0,2,2018,1,Winter
2018-01-30,260.75,132.8,311,Very Poor,24.15,12.75,17.59,23.34,18.37,63.84,0.0,6,0,6,0,2,2018,1,Winter
2018-01-31,305.75,145.28,320,Very Poor,25.4,11.15,17.44,13.28,10.91,66.88,0.0,6,0,6,0,2,2018,1,Winter
2018-02-01,265.25,122.84,303,Very Poor,24.4,11.0,16.85,10.03,7.81,72.25,0.0,6,0,6,0,2,2018,2,Winter
2018-02-02,213.0,98.17777777777778,228,Poor,23.05,10.9,16.29,12.98,9.07,60.26,0.0,6,0,6,0,2,2018,2,Winter
2018-02-03,235.25,126.02222222222224,306,Very Poor,22.0,8.6,14.38,14.53,10.99,58.61,0.0,6,0,6,0,2,2018,2,Winter
2018-02-04,312.0,145.62,321,Very Poor,22.0,6.9,14.75,10.03,8.04,55.75,0.0,5,0,5,78,2,2018,2,Winter
2018-02-05,258.25,124.47,304,Very Poor,22.1,11.6,15.99,17.15,11.54,51.91,0.0,5,0,5,78,2,2018,2,Winter
2018-02-06,213.25,113.84,280,Poor,22.3,8.7,14.41,16.29,12.42,52.65,0.0,5,0,5,78,2,2018,2,Winter
2018-02-07,361.75,182.03,348,Very Poor,22.0,6.8,13.83,11.61,9.16,60.31,0.0,5,0,5,78,2,2018,2,Winter
2018-02-08,325.3333333333333,153.55555555555554,327,Very Poor,22.9,7.7,14.36,13.08,9.08,59.83,0.0,5,0,5,78,2,2018,2,Winter
2018-02-09,417.5,203.3,364,Very Poor,23.8,8.65,16.71,11.3,6.22,50.77,0.0,5,0,5,78,2,2018,2,Winter
2018-02-10,267.25,140.7,317,Very Poor,23.8,9.15,16.23,17.94,11.41,56.6,1.6,5,0,5,78,2,2018,2,Winter
2018-02-11,125.5,71.61,139,Moderate,21.75,12.75,15.83,22.0,16.59,79.15,2.9,0,0,5,57,3,2018,2,Winter
2018-02-12,189.0,110.59,269,Poor,21.45,10.05,15.44,14.78,7.79,79.47,0.0,0,0,5,57,3,2018,2,Winter
2018-02-13,193.0,66.24,122,Moderate,21.65,9.95,15.46,22.92,14.77,66.09,0.0,0,0,5,57,3,2018,2,Winter
2018-02-14,151.5,84.87,183,Moderate,23.05,11.85,16.83,21.41,15.64,64.35,0.0,0,0,5,57,3,2018,2,Winter
2018-02-15,238.33333333333337,120.69,302,Very Poor,24.5,11.7,17.74,17.73,11.84,66.19,0.0,0,0,5,57,3,2018,2,Winter
2018-02-16,283.3333333333333,139.67000000000002,316,Very Poor,24.95,12.65,18.04,16.7,11.75,66.7,0.0,0,0,5,57,3,2018,2,Winter
2018-02-17,212.75,120.75,302,Very Poor,24.95,11.85,17.56,12.31,9.68,59.23,0.0,0,0,5,57,3,2018,2,Winter
2018-02-18,339.25,168.5,338,Very Poor,25.35,9.95,17.41,9.34,7.57,57.92,0.0,7,0,7,0,3,2018,2,Winter
2018-02-19,359.75,164.7,335,Very Poor,26.75,11.8,19.39,11.77,8.18,60.05,0.0,7,0,7,0,3,2018,2,Winter
2018-02-20,420.75,192.76,356,Very Poor,29.45,15.15,21.36,12.26,6.92,58.3,0.0,7,0,7,0,3,2018,2,Winter
2018-02-21,357.75,179.88,347,Very Poor,29.9,14.1,21.71,10.95,7.81,63.47,0.0,7,0,7,0,3,2018,2,Winter
2018-03-08,245.5,275.54545454545456,411,Severe,30.85,15.9,22.9,12.5,8.76,52.3,1.1,3,0,4,71,0,2018,3,Spring
2018-03-09,170.33333333333334,193.72727272727272,357,Very Poor,31.05,16.45,23.05,17.82,12.43,48.49,0.0,3,0,4,71,0,2018,3,Spring
2018-03-10,133.54999999999998,145.42727272727274,320,Very Poor,30.75,17.2,23.25,13.89,11.61,51.87,0.0,3,0,4,71,0,2018,3,Spring
2018-03-11,157.16666666666666,192.1,356,Very Poor,32.1,16.45,23.7,15.95,10.81,53.21,0.0,5,0,5,48,1,2018,3,Spring
2018-03-12,163.0,207.33,368,Very Poor,33.95,17.2,25.4,14.08,9.0,48.51,0.0,5,0,5,48,1,2018,3,Spring
2018-03-13,207.6,233.6,388,Very Poor,32.6,20.3,25.8,13.63,8.75,37.27,0.0,5,0,5,48,1,2018,3,Spring
2018-03-14,252.5,224.45454545454547,381,Very Poor,31.35,18.7,23.76,18.21,9.82,42.0,0.0,5,0,5,48,1,2018,3,Spring
2018-03-15,288.0,215.5,374,Very Poor,29.65,16.5,22.73,20.93,9.68,47.79,0.0,5,0,5,48,1,2018,3,Spring
2018-03-16,156.0,171.93636363636364,341,Very Poor,29.1,15.7,21.9,19.64,12.34,40.22,0.0,5,0,5,48,1,2018,3,Spring
2018-03-17,144.0,157.11111111111111,329,Very Poor,30.75,16.35,22.74,16.99,11.27,40.59,0.0,5,0,5,48,1,2018,3,Spring
2018-03-18,136.94,150.57,324,Very Poor,32.8,14.8,23.61,13.71,8.55,41.15,0.0,4,0,5,0,1,2018,3,Spring
2018-03-19,152.2,175.48,343,Very Poor,32.85,16.1,24.35,10.31,6.53,48.57,0.2,4,0,5,0,1,2018,3,Spring
2018-03-20,197.75,227.77777777777777,383,Very Poor,30.65,18.15,23.56,22.38,10.75,56.18,1.6,4,0,5,0,1,2018,3,Spring
2018-03-21,161.0,190.5,355,Very Poor,29.6,17.1,23.04,13.61,8.29,55.67,0.3,4,0,5,0,1,2018,3,Spring
2018-03-22,132.5,150.925,325,Very Poor,29.0,17.05,22.95,13.09,9.37,53.6,0.0,4,0,5,0,1,2018,3,Spring
2018-03-23,131.25,117.75,293,Poor,31.1,17.35,24.3,15.91,10.84,48.0,0.0,4,0,5,0,1,2018,3,Spring
2018-03-24,142.5,131.0375,309,Very Poor,32.55,18.45,25.02,21.13,12.84,43.75,0.0,4,0,5,0,1,2018,3,Spring
2018-03-25,139.25,141.6888888888889,318,Very Poor,33.85,18.8,25.96,20.62,13.64,42.46,0.0,4,0,4,0,0,2018,3,Spring
2018-03-26,162.0,185.22222222222223,351,Very Poor,35.25,18.4,26.33,13.71,9.82,40.39,0.0,4,0,4,0,0,2018,3,Spring
2018-03-27,169.75,235.0,389,Very Poor,35.5,20.55,27.94,15.32,9.44,37.12,0.0,4,0,4,0,0,2018,3,Spring
2018-03-28,178.68,212.0,371,Very Poor,35.35,19.6,27.21,23.69,13.37,33.67,0.0,4,0,4,0,0,2018,3,Spring
2018-03-29,187.8,201.52222222222224,363,Very Poor,34.25,20.65,26.82,23.04,14.38,34.13,0.0,4,0,4,0,0,2018,3,Spring
2018-03-30,224.2,186.22222222222223,351,Very Poor,33.45,18.55,25.69,15.88,11.92,46.95,0.0,4,0,4,0,0,2018,3,Spring
2018-03-31,208.8,156.9625,329,Very Poor,33.05,20.75,26.48,15.46,10.73,45.17,0.0,4,0,4,0,0,2018,3,Spring
2018-04-01,185.4,187.12857142857143,352,Very Poor,34.95,20.65,27.98,13.71,8.54,45.46,0.0,3,0,4,44,1,2018,4,Spring
2018-04-02,203.2,199.25,361,Very Poor,35.95,22.2,28.67,24.66,8.95,44.08,1.7,3,0,4,44,1,2018,4,Spring
2018-04-03,206.0,212.375,371,Very Poor,37.2,21.7,29.15,15.02,8.33,42.88,0.0,3,0,4,44,1,2018,4,Spring
2018-04-04,262.4,275.0,411,Severe,36.55,21.85,28.58,16.75,6.4,48.68,2.1,3,0,4,44,1,2018,4,Spring
2018-04-05,210.2,245.5,397,Very Poor,34.85,22.0,27.86,12.59,6.9,51.72,1.1,3,0,4,44,1,2018,4,Spring
2018-04-06,157.8,167.2625,337,Very Poor,33.45,20.85,26.85,16.6,10.59,53.7,3.4,3,0,4,44,1,2018,4,Spring
2018-04-07,120.22,108.5125,262,Poor,33.4,21.4,26.73,18.39,13.0,55.11,1.3,3,0,4,44,1,2018,4,Spring
2018-04-08,120.96,109.9625,267,Poor,33.25,21.85,25.59,17.03,10.26,61.63,3.5,3,0,3,0,0,2018,4,Spring
2018-04-15,291.0,108.625,262,Poor,37.0,23.2,29.2,17.73,10.45,35.62,5.4,4,0,5,47,3,2018,4,Spring
2018-04-16,288.0,95.9,220,Poor,36.65,22.35,29.4,14.78,8.87,34.59,1.3,4,0,5,47,3,2018,4,Spring
2018-04-17,293.0,81.45,172,Moderate,36.5,22.15,29.43,25.81,15.45,28.12,0.0,4,0,5,47,3,2018,4,Spring
2018-04-18,269.75,114.85,283,Poor,37.3,23.25,29.99,18.88,11.47,28.24,0.0,4,0,5,47,3,2018,4,Spring
2018-04-19,268.5,114.575,282,Poor,38.95,21.65,30.34,26.93,16.16,26.89,1.1,4,0,5,47,3,2018,4,Spring
