date,value,sensor_id,location_id,location_name,parameter
2022-05-05,383.0,34957,5622,"NSIT Dwarka, Delhi - CPCB",pm10
2022-06-05,250.0,34957,5622,"NSIT Dwarka, Delhi - CPCB",pm10
2022-07-05,244.0,34957,5622,"NSIT Dwarka, Delhi - CPCB",pm10
2022-08-05,193.0,34957,5622,"NSIT Dwarka, Delhi - CPCB",pm10
2022-09-05,175.0,34957,5622,"NSIT Dwarka, Delhi - CPCB",pm10
2022-10-05,186.0,34957,5622,"NSIT Dwarka, Delhi - CPCB",pm10
2022-11-05,203.0,34957,5622,"NSIT Dwarka, Delhi - CPCB",pm10
2022-12-05,191.0,34957,5622,"NSIT Dwarka, Delhi - CPCB",pm10
2022-05-13,402.0,34957,5622,"NSIT Dwarka, Delhi - CPCB",pm10
2022-05-14,150.0,34957,5622,"NSIT Dwarka, Delhi - CPCB",pm10
2022-05-15,438.0,34957,5622,"NSIT Dwarka, Delhi - CPCB",pm10
2022-05-16,368.0,34957,5622,"NSIT Dwarka, Delhi - CPCB",pm10
2022-05-17,311.0,34957,5622,"NSIT Dwarka, Delhi - CPCB",pm10
2022-05-18,318.0,34957,5622,"NSIT Dwarka, Delhi - CPCB",pm10
2022-05-19,463.0,34957,5622,"NSIT Dwarka, Delhi - CPCB",pm10
2022-05-20,521.0,34957,5622,"NSIT Dwarka, Delhi - CPCB",pm10
2022-05-21,239.0,34957,5622,"NSIT Dwarka, Delhi - CPCB",pm10
2022-05-22,141.0,34957,5622,"NSIT Dwarka, Delhi - CPCB",pm10
2022-05-23,139.0,34957,5622,"NSIT Dwarka, Delhi - CPCB",pm10
2022-05-24,251.0,34957,5622,"NSIT Dwarka, Delhi - CPCB",pm10
2022-05-25,268.0,34957,5622,"NSIT Dwarka, Delhi - CPCB",pm10
2022-05-26,313.0,34957,5622,"NSIT Dwarka, Delhi - CPCB",pm10
2022-05-27,479.0,34957,5622,"NSIT Dwarka, Delhi - CPCB",pm10
2022-05-28,267.0,34957,5622,"NSIT Dwarka, Delhi - CPCB",pm10
2022-05-29,177.0,34957,5622,"NSIT Dwarka, Delhi - CPCB",pm10
2022-05-30,253.0,34957,5622,"NSIT Dwarka, Delhi - CPCB",pm10
2022-05-31,319.0,34957,5622,"NSIT Dwarka, Delhi - CPCB",pm10
2022-01-06,263.0,34957,5622,"NSIT Dwarka, Delhi - CPCB",pm10
2022-02-06,286.0,34957,5622,"NSIT Dwarka, Delhi - CPCB",pm10
2022-03-06,226.0,34957,5622,"NSIT Dwarka, Delhi - CPCB",pm10
2022-04-06,350.0,34957,5622,"NSIT Dwarka, Delhi - CPCB",pm10
2022-05-06,259.0,34957,5622,"NSIT Dwarka, Delhi - CPCB",pm10
2022-06-06,386.0,34957,5622,"NSIT Dwarka, Delhi - CPCB",pm10
2022-07-06,218.0,34957,5622,"NSIT Dwarka, Delhi - CPCB",pm10
2022-08-06,266.0,34957,5622,"NSIT Dwarka, Delhi - CPCB",pm10
2022-09-06,287.0,34957,5622,"NSIT Dwarka, Delhi - CPCB",pm10
2022-10-06,230.0,34957,5622,"NSIT Dwarka, Delhi - CPCB",pm10
2022-11-06,267.0,34957,5622,"NSIT Dwarka, Delhi - CPCB",pm10
2022-12-06,171.0,34957,5622,"NSIT Dwarka, Delhi - CPCB",pm10
2022-06-13,206.0,34957,5622,"NSIT Dwarka, Delhi - CPCB",pm10
2022-06-14,173.0,34957,5622,"NSIT Dwarka, Delhi - CPCB",pm10
2022-06-15,145.0,34957,5622,"NSIT Dwarka, Delhi - CPCB",pm10
2022-06-16,57.0,34957,5622,"NSIT Dwarka, Delhi - CPCB",pm10
2022-06-17,67.4,34957,5622,"NSIT Dwarka, Delhi - CPCB",pm10
2022-06-18,46.2,34957,5622,"NSIT Dwarka, Delhi - CPCB",pm10
2022-06-19,82.3,34957,5622,"NSIT Dwarka, Delhi - CPCB",pm10
2022-06-20,119.0,34957,5622,"NSIT Dwarka, Delhi - CPCB",pm10
2022-06-21,95.0,34957,5622,"NSIT Dwarka, Delhi - CPCB",pm10
2022-03-07,143.0,34957,5622,"NSIT Dwarka, Delhi - CPCB",pm10
2022-04-07,112.0,34957,5622,"NSIT Dwarka, Delhi - CPCB",pm10
2022-05-07,99.4,34957,5622,"NSIT Dwarka, Delhi - CPCB",pm10
2022-06-07,87.4,34957,5622,"NSIT Dwarka, Delhi - CPCB",pm10
2022-07-07,81.0,34957,5622,"NSIT Dwarka, Delhi - CPCB",pm10
2022-08-07,91.4,34957,5622,"NSIT Dwarka, Delhi - CPCB",pm10
2022-09-07,75.3,34957,5622,"NSIT Dwarka, Delhi - CPCB",pm10
2022-10-07,67.1,34957,5622,"NSIT Dwarka, Delhi - CPCB",pm10
2022-11-07,94.0,34957,5622,"NSIT Dwarka, Delhi - CPCB",pm10
2022-12-07,90.2,34957,5622,"NSIT Dwarka, Delhi - CPCB",pm10
2022-07-13,132.0,34957,5622,"NSIT Dwarka, Delhi - CPCB",pm10
2022-07-14,106.0,34957,5622,"NSIT Dwarka, Delhi - CPCB",pm10
2022-07-15,78.7,34957,5622,"NSIT Dwarka, Delhi - CPCB",pm10
2022-07-16,81.3,34957,5622,"NSIT Dwarka, Delhi - CPCB",pm10
2022-07-17,131.0,34957,5622,"NSIT Dwarka, Delhi - CPCB",pm10
2022-07-18,116.0,34957,5622,"NSIT Dwarka, Delhi - CPCB",pm10
2022-07-19,89.8,34957,5622,"NSIT Dwarka, Delhi - CPCB",pm10
2022-07-20,84.9,34957,5622,"NSIT Dwarka, Delhi - CPCB",pm10
2022-07-21,89.1,34957,5622,"NSIT Dwarka, Delhi - CPCB",pm10
2022-07-22,65.0,34957,5622,"NSIT Dwarka, Delhi - CPCB",pm10
2022-07-23,57.2,34957,5622,"NSIT Dwarka, Delhi - CPCB",pm10
2022-07-24,57.8,34957,5622,"NSIT Dwarka, Delhi - CPCB",pm10
2022-07-26,56.9,34957,5622,"NSIT Dwarka, Delhi - CPCB",pm10
2022-07-27,47.3,34957,5622,"NSIT Dwarka, Delhi - CPCB",pm10
2022-07-28,30.6,34957,5622,"NSIT Dwarka, Delhi - CPCB",pm10
2022-07-29,49.3,34957,5622,"NSIT Dwarka, Delhi - CPCB",pm10
2022-07-30,69.7,34957,5622,"NSIT Dwarka, Delhi - CPCB",pm10
2022-07-31,71.1,34957,5622,"NSIT Dwarka, Delhi - CPCB",pm10
2022-01-08,118.0,34957,5622,"NSIT Dwarka, Delhi - CPCB",pm10
2022-02-08,121.0,34957,5622,"NSIT Dwarka, Delhi - CPCB",pm10
2022-12-09,121.0,34957,5622,"NSIT Dwarka, Delhi - CPCB",pm10
2022-09-13,101.0,34957,5622,"NSIT Dwarka, Delhi - CPCB",pm10
2022-09-14,57.8,34957,5622,"NSIT Dwarka, Delhi - CPCB",pm10
2022-09-15,44.4,34957,5622,"NSIT Dwarka, Delhi - CPCB",pm10
2022-09-16,122.0,34957,5622,"NSIT Dwarka, Delhi - CPCB",pm10
2022-09-17,142.0,34957,5622,"NSIT Dwarka, Delhi - CPCB",pm10
2022-09-18,212.0,34957,5622,"NSIT Dwarka, Delhi - CPCB",pm10
2022-09-19,155.0,34957,5622,"NSIT Dwarka, Delhi - CPCB",pm10
2022-09-20,116.0,34957,5622,"NSIT Dwarka, Delhi - CPCB",pm10
2022-09-21,56.2,34957,5622,"NSIT Dwarka, Delhi - CPCB",pm10
2022-09-22,34.3,34957,5622,"NSIT Dwarka, Delhi - CPCB",pm10
2022-09-23,37.4,34957,5622,"NSIT Dwarka, Delhi - CPCB",pm10
2022-09-24,61.2,34957,5622,"NSIT Dwarka, Delhi - CPCB",pm10
2022-09-25,136.0,34957,5622,"NSIT Dwarka, Delhi - CPCB",pm10
2022-09-26,104.0,34957,5622,"NSIT Dwarka, Delhi - CPCB",pm10
2022-09-27,163.0,34957,5622,"NSIT Dwarka, Delhi - CPCB",pm10
2022-09-28,176.0,34957,5622,"NSIT Dwarka, Delhi - CPCB",pm10
2022-09-29,182.0,34957,5622,"NSIT Dwarka, Delhi - CPCB",pm10
2022-09-30,221.0,34957,5622,"NSIT Dwarka, Delhi - CPCB",pm10
2022-01-10,244.0,34957,5622,"NSIT Dwarka, Delhi - CPCB",pm10
2022-02-10,199.0,34957,5622,"NSIT Dwarka, Delhi - CPCB",pm10
2022-03-10,161.0,34957,5622,"NSIT Dwarka, Delhi - CPCB",pm10
2022-04-10,175.0,34957,5622,"NSIT Dwarka, Delhi - CPCB",pm10
2022-05-10,42.8,34957,5622,"NSIT Dwarka, Delhi - CPCB",pm10
2022-06-10,65.2,34957,5622,"NSIT Dwarka, Delhi - CPCB",pm10
2022-07-10,45.7,34957,5622,"NSIT Dwarka, Delhi - CPCB",pm10
2022-08-10,35.5,34957,5622,"NSIT Dwarka, Delhi - CPCB",pm10
2022-09-10,50.7,34957,5622,"NSIT Dwarka, Delhi - CPCB",pm10
2022-10-10,95.3,34957,5622,"NSIT Dwarka, Delhi - CPCB",pm10
2022-11-10,191.0,34957,5622,"NSIT Dwarka, Delhi - CPCB",pm10
2022-12-10,195.0,34957,5622,"NSIT Dwarka, Delhi - CPCB",pm10
2022-10-13,251.0,34957,5622,"NSIT Dwarka, Delhi - CPCB",pm10
2022-10-14,297.0,34957,5622,"NSIT Dwarka, Delhi - CPCB",pm10
2022-10-15,299.0,34957,5622,"NSIT Dwarka, Delhi - CPCB",pm10
2022-10-30,370.0,34957,5622,"NSIT Dwarka, Delhi - CPCB",pm10
2025-02-18,82.0,12234744,5622,"NSIT Dwarka, Delhi - CPCB",pm25
2025-02-19,64.3,12234744,5622,"NSIT Dwarka, Delhi - CPCB",pm25
2025-02-20,83.2,12234744,5622,"NSIT Dwarka, Delhi - CPCB",pm25
2025-02-21,76.1,12234744,5622,"NSIT Dwarka, Delhi - CPCB",pm25
2025-02-22,76.1,12234744,5622,"NSIT Dwarka, Delhi - CPCB",pm25
2025-02-23,83.2,12234744,5622,"NSIT Dwarka, Delhi - CPCB",pm25
2025-02-24,94.7,12234744,5622,"NSIT Dwarka, Delhi - CPCB",pm25
2025-02-25,107.0,12234744,5622,"NSIT Dwarka, Delhi - CPCB",pm25
2025-02-26,78.7,12234744,5622,"NSIT Dwarka, Delhi - CPCB",pm25
2025-02-27,48.4,12234744,5622,"NSIT Dwarka, Delhi - CPCB",pm25
2025-02-28,33.5,12234744,5622,"NSIT Dwarka, Delhi - CPCB",pm25
2025-01-03,40.8,12234744,5622,"NSIT Dwarka, Delhi - CPCB",pm25
2025-02-03,45.1,12234744,5622,"NSIT Dwarka, Delhi - CPCB",pm25
2025-03-03,39.7,12234744,5622,"NSIT Dwarka, Delhi - CPCB",pm25
2025-04-03,34.4,12234744,5622,"NSIT Dwarka, Delhi - CPCB",pm25
2025-05-03,43.2,12234744,5622,"NSIT Dwarka, Delhi - CPCB",pm25
2025-06-03,62.0,12234744,5622,"NSIT Dwarka, Delhi - CPCB",pm25
2025-07-03,50.8,12234744,5622,"NSIT Dwarka, Delhi - CPCB",pm25
2025-08-03,50.1,12234744,5622,"NSIT Dwarka, Delhi - CPCB",pm25
2025-09-03,49.8,12234744,5622,"NSIT Dwarka, Delhi - CPCB",pm25
2025-10-03,59.0,12234744,5622,"NSIT Dwarka, Delhi - CPCB",pm25
2025-11-03,63.4,12234744,5622,"NSIT Dwarka, Delhi - CPCB",pm25
2025-12-03,58.3,12234744,5622,"NSIT Dwarka, Delhi - CPCB",pm25
2025-03-13,45.9,12234744,5622,"NSIT Dwarka, Delhi - CPCB",pm25
2025-03-14,16.9,12234744,5622,"NSIT Dwarka, Delhi - CPCB",pm25
2025-03-15,34.8,12234744,5622,"NSIT Dwarka, Delhi - CPCB",pm25
2025-03-16,38.2,12234744,5622,"NSIT Dwarka, Delhi - CPCB",pm25
2025-03-17,57.2,12234744,5622,"NSIT Dwarka, Delhi - CPCB",pm25
2025-03-18,65.6,12234744,5622,"NSIT Dwarka, Delhi - CPCB",pm25
2025-03-19,69.1,12234744,5622,"NSIT Dwarka, Delhi - CPCB",pm25
2025-03-20,59.3,12234744,5622,"NSIT Dwarka, Delhi - CPCB",pm25
2025-03-21,67.0,12234744,5622,"NSIT Dwarka, Delhi - CPCB",pm25
2025-03-22,71.9,12234744,5622,"NSIT Dwarka, Delhi - CPCB",pm25
2025-03-23,64.5,12234744,5622,"NSIT Dwarka, Delhi - CPCB",pm25
2025-03-24,76.4,12234744,5622,"NSIT Dwarka, Delhi - CPCB",pm25
2025-03-25,68.4,12234744,5622,"NSIT Dwarka, Delhi - CPCB",pm25
2025-03-26,84.4,12234744,5622,"NSIT Dwarka, Delhi - CPCB",pm25
2025-03-27,75.4,12234744,5622,"NSIT Dwarka, Delhi - CPCB",pm25
2025-03-28,51.6,12234744,5622,"NSIT Dwarka, Delhi - CPCB",pm25
2025-03-29,55.0,12234744,5622,"NSIT Dwarka, Delhi - CPCB",pm25
2025-03-30,19.1,12234744,5622,"NSIT Dwarka, Delhi - CPCB",pm25
2025-03-31,79.5,12234744,5622,"NSIT Dwarka, Delhi - CPCB",pm25
2025-01-04,86.8,12234744,5622,"NSIT Dwarka, Delhi - CPCB",pm25
2025-02-04,81.0,12234744,5622,"NSIT Dwarka, Delhi - CPCB",pm25
2025-03-04,89.3,12234744,5622,"NSIT Dwarka, Delhi - CPCB",pm25
2025-04-04,70.7,12234744,5622,"NSIT Dwarka, Delhi - CPCB",pm25
2025-05-04,72.2,12234744,5622,"NSIT Dwarka, Delhi - CPCB",pm25
2025-06-04,136.0,12234744,5622,"NSIT Dwarka, Delhi - CPCB",pm25
2025-07-04,73.3,12234744,5622,"NSIT Dwarka, Delhi - CPCB",pm25
2025-08-04,0.0,12234744,5622,"NSIT Dwarka, Delhi - CPCB",pm25
2025-10-04,144.0,12234744,5622,"NSIT Dwarka, Delhi - CPCB",pm25
2025-11-04,49.5,12234744,5622,"NSIT Dwarka, Delhi - CPCB",pm25
2025-12-04,55.1,12234744,5622,"NSIT Dwarka, Delhi - CPCB",pm25
2025-04-13,67.8,12234744,5622,"NSIT Dwarka, Delhi - CPCB",pm25
2025-04-14,49.5,12234744,5622,"NSIT Dwarka, Delhi - CPCB",pm25
2025-04-15,57.2,12234744,5622,"NSIT Dwarka, Delhi - CPCB",pm25
2025-04-16,58.8,12234744,5622,"NSIT Dwarka, Delhi - CPCB",pm25
2025-04-17,63.6,12234744,5622,"NSIT Dwarka, Delhi - CPCB",pm25
2025-04-18,53.4,12234744,5622,"NSIT Dwarka, Delhi - CPCB",pm25
2025-04-19,55.1,12234744,5622,"NSIT Dwarka, Delhi - CPCB",pm25
2025-04-20,69.6,12234744,5622,"NSIT Dwarka, Delhi - CPCB",pm25
2025-04-21,70.9,12234744,5622,"NSIT Dwarka, Delhi - CPCB",pm25
2025-04-22,75.3,12234744,5622,"NSIT Dwarka, Delhi - CPCB",pm25
2025-04-23,79.6,12234744,5622,"NSIT Dwarka, Delhi - CPCB",pm25
2025-04-24,75.9,12234744,5622,"NSIT Dwarka, Delhi - CPCB",pm25
2025-04-25,91.2,12234744,5622,"NSIT Dwarka, Delhi - CPCB",pm25
2025-04-26,88.4,12234744,5622,"NSIT Dwarka, Delhi - CPCB",pm25
2025-04-27,77.9,12234744,5622,"NSIT Dwarka, Delhi - CPCB",pm25
2025-04-28,36.9,12234744,5622,"NSIT Dwarka, Delhi - CPCB",pm25
2025-04-29,59.6,12234744,5622,"NSIT Dwarka, Delhi - CPCB",pm25
2025-04-30,60.6,12234744,5622,"NSIT Dwarka, Delhi - CPCB",pm25
2025-01-05,48.2,12234744,5622,"NSIT Dwarka, Delhi - CPCB",pm25
2025-02-05,66.5,12234744,5622,"NSIT Dwarka, Delhi - CPCB",pm25
2025-03-05,108.0,12234744,5622,"NSIT Dwarka, Delhi - CPCB",pm25
2025-04-05,53.9,12234744,5622,"NSIT Dwarka, Delhi - CPCB",pm25
2025-05-05,65.8,12234744,5622,"NSIT Dwarka, Delhi - CPCB",pm25
2025-06-05,72.2,12234744,5622,"NSIT Dwarka, Delhi - CPCB",pm25
2025-07-05,82.2,12234744,5622,"NSIT Dwarka, Delhi - CPCB",pm25
2025-08-05,72.9,12234744,5622,"NSIT Dwarka, Delhi - CPCB",pm25
2025-09-05,98.4,12234744,5622,"NSIT Dwarka, Delhi - CPCB",pm25
2025-10-05,94.2,12234744,5622,"NSIT Dwarka, Delhi - CPCB",pm25
2025-11-05,76.7,12234744,5622,"NSIT Dwarka, Delhi - CPCB",pm25
2025-12-05,67.0,12234744,5622,"NSIT Dwarka, Delhi - CPCB",pm25
2025-05-13,159.0,12234744,5622,"NSIT Dwarka, Delhi - CPCB",pm25
2025-05-14,781.0,12234744,5622,"NSIT Dwarka, Delhi - CPCB",pm25
2025-05-15,151.0,12234744,5622,"NSIT Dwarka, Delhi - CPCB",pm25
2025-05-16,79.0,12234744,5622,"NSIT Dwarka, Delhi - CPCB",pm25
2025-05-17,92.9,12234744,5622,"NSIT Dwarka, Delhi - CPCB",pm25
2025-05-18,108.0,12234744,5622,"NSIT Dwarka, Delhi - CPCB",pm25
2025-05-19,151.0,12234744,5622,"NSIT Dwarka, Delhi - CPCB",pm25
2025-05-20,106.0,12234744,5622,"NSIT Dwarka, Delhi - CPCB",pm25
2025-05-21,32.0,12234744,5622,"NSIT Dwarka, Delhi - CPCB",pm25
2025-05-22,32.3,12234744,5622,"NSIT Dwarka, Delhi - CPCB",pm25
2025-05-23,57.4,12234744,5622,"NSIT Dwarka, Delhi - CPCB",pm25
2025-05-24,58.4,12234744,5622,"NSIT Dwarka, Delhi - CPCB",pm25
2025-05-25,50.9,12234744,5622,"NSIT Dwarka, Delhi - CPCB",pm25
2025-05-26,55.7,12234744,5622,"NSIT Dwarka, Delhi - CPCB",pm25
2025-05-27,74.6,12234744,5622,"NSIT Dwarka, Delhi - CPCB",pm25
2025-05-28,89.6,12234744,5622,"NSIT Dwarka, Delhi - CPCB",pm25
2025-05-29,103.0,12234744,5622,"NSIT Dwarka, Delhi - CPCB",pm25
2025-05-30,130.0,12234744,5622,"NSIT Dwarka, Delhi - CPCB",pm25
2025-05-31,93.2,12234744,5622,"NSIT Dwarka, Delhi - CPCB",pm25
2025-01-06,70.5,12234744,5622,"NSIT Dwarka, Delhi - CPCB",pm25
2025-02-06,91.1,12234744,5622,"NSIT Dwarka, Delhi - CPCB",pm25
2025-03-06,121.0,12234744,5622,"NSIT Dwarka, Delhi - CPCB",pm25
2025-04-06,84.1,12234744,5622,"NSIT Dwarka, Delhi - CPCB",pm25
2025-05-06,90.8,12234744,5622,"NSIT Dwarka, Delhi - CPCB",pm25
2025-06-06,92.4,12234744,5622,"NSIT Dwarka, Delhi - CPCB",pm25
2025-07-06,88.6,12234744,5622,"NSIT Dwarka, Delhi - CPCB",pm25
2025-08-06,116.0,12234744,5622,"NSIT Dwarka, Delhi - CPCB",pm25
2025-09-06,121.0,12234744,5622,"NSIT Dwarka, Delhi - CPCB",pm25
2025-10-06,97.9,12234744,5622,"NSIT Dwarka, Delhi - CPCB",pm25
2025-11-06,83.0,12234744,5622,"NSIT Dwarka, Delhi - CPCB",pm25
2025-12-06,77.5,12234744,5622,"NSIT Dwarka, Delhi - CPCB",pm25
2025-06-13,64.0,12234744,5622,"NSIT Dwarka, Delhi - CPCB",pm25
2025-06-14,47.0,12234744,5622,"NSIT Dwarka, Delhi - CPCB",pm25
2025-06-15,40.5,12234744,5622,"NSIT Dwarka, Delhi - CPCB",pm25
2025-06-16,26.2,12234744,5622,"NSIT Dwarka, Delhi - CPCB",pm25
2025-06-17,24.2,12234744,5622,"NSIT Dwarka, Delhi - CPCB",pm25
2025-06-18,33.6,12234744,5622,"NSIT Dwarka, Delhi - CPCB",pm25
2025-06-19,29.8,12234744,5622,"NSIT Dwarka, Delhi - CPCB",pm25
2025-06-20,31.0,12234744,5622,"NSIT Dwarka, Delhi - CPCB",pm25
2025-06-21,34.3,12234744,5622,"NSIT Dwarka, Delhi - CPCB",pm25
2025-06-22,41.2,12234744,5622,"NSIT Dwarka, Delhi - CPCB",pm25
2025-06-23,41.5,12234744,5622,"NSIT Dwarka, Delhi - CPCB",pm25
2025-06-24,49.0,12234744,5622,"NSIT Dwarka, Delhi - CPCB",pm25
2025-06-25,47.7,12234744,5622,"NSIT Dwarka, Delhi - CPCB",pm25
2025-06-26,24.1,12234744,5622,"NSIT Dwarka, Delhi - CPCB",pm25
2025-06-27,30.6,12234744,5622,"NSIT Dwarka, Delhi - CPCB",pm25
2025-06-28,34.6,12234744,5622,"NSIT Dwarka, Delhi - CPCB",pm25
2025-06-29,19.2,12234744,5622,"NSIT Dwarka, Delhi - CPCB",pm25
2025-06-30,39.6,12234744,5622,"NSIT Dwarka, Delhi - CPCB",pm25
2025-01-07,41.0,12234744,5622,"NSIT Dwarka, Delhi - CPCB",pm25
2025-02-07,40.0,12234744,5622,"NSIT Dwarka, Delhi - CPCB",pm25
2025-03-07,41.5,12234744,5622,"NSIT Dwarka, Delhi - CPCB",pm25
2025-04-07,49.0,12234744,5622,"NSIT Dwarka, Delhi - CPCB",pm25
2025-05-07,35.6,12234744,5622,"NSIT Dwarka, Delhi - CPCB",pm25
2025-06-07,22.8,12234744,5622,"NSIT Dwarka, Delhi - CPCB",pm25
2025-07-07,51.6,12234744,5622,"NSIT Dwarka, Delhi - CPCB",pm25
2025-08-07,25.0,12234744,5622,"NSIT Dwarka, Delhi - CPCB",pm25
2025-09-07,10.3,12234744,5622,"NSIT Dwarka, Delhi - CPCB",pm25
2025-10-07,31.9,12234744,5622,"NSIT Dwarka, Delhi - CPCB",pm25
2025-11-07,44.8,12234744,5622,"NSIT Dwarka, Delhi - CPCB",pm25
2025-12-07,45.6,12234744,5622,"NSIT Dwarka, Delhi - CPCB",pm25
2025-07-13,25.0,12234744,5622,"NSIT Dwarka, Delhi - CPCB",pm25
2025-07-14,19.1,12234744,5622,"NSIT Dwarka, Delhi - CPCB",pm25
2025-07-15,54.7,12234744,5622,"NSIT Dwarka, Delhi - CPCB",pm25
2025-07-16,37.4,12234744,5622,"NSIT Dwarka, Delhi - CPCB",pm25
2025-07-17,25.9,12234744,5622,"NSIT Dwarka, Delhi - CPCB",pm25
2025-07-18,21.1,12234744,5622,"NSIT Dwarka, Delhi - CPCB",pm25
2025-07-19,40.5,12234744,5622,"NSIT Dwarka, Delhi - CPCB",pm25
2025-07-20,57.1,12234744,5622,"NSIT Dwarka, Delhi - CPCB",pm25
2025-07-21,49.0,12234744,5622,"NSIT Dwarka, Delhi - CPCB",pm25
2025-07-22,23.7,12234744,5622,"NSIT Dwarka, Delhi - CPCB",pm25
2025-07-23,63.4,12234744,5622,"NSIT Dwarka, Delhi - CPCB",pm25
2025-07-24,76.2,12234744,5622,"NSIT Dwarka, Delhi - CPCB",pm25
2025-07-25,29.8,12234744,5622,"NSIT Dwarka, Delhi - CPCB",pm25
2025-07-26,33.0,12234744,5622,"NSIT Dwarka, Delhi - CPCB",pm25
2025-07-27,42.9,12234744,5622,"NSIT Dwarka, Delhi - CPCB",pm25
2025-07-28,24.5,12234744,5622,"NSIT Dwarka, Delhi - CPCB",pm25
2025-07-29,15.8,12234744,5622,"NSIT Dwarka, Delhi - CPCB",pm25
2025-07-30,8.74,12234744,5622,"NSIT Dwarka, Delhi - CPCB",pm25
2025-07-31,17.0,12234744,5622,"NSIT Dwarka, Delhi - CPCB",pm25
2025-01-08,45.6,12234744,5622,"NSIT Dwarka, Delhi - CPCB",pm25
2025-02-08,50.4,12234744,5622,"NSIT Dwarka, Delhi - CPCB",pm25
2025-03-08,63.9,12234744,5622,"NSIT Dwarka, Delhi - CPCB",pm25
2025-04-08,53.6,12234744,5622,"NSIT Dwarka, Delhi - CPCB",pm25
2025-05-08,47.0,12234744,5622,"NSIT Dwarka, Delhi - CPCB",pm25
2025-06-08,46.5,12234744,5622,"NSIT Dwarka, Delhi - CPCB",pm25
2025-07-08,48.8,12234744,5622,"NSIT Dwarka, Delhi - CPCB",pm25
2025-08-08,56.8,12234744,5622,"NSIT Dwarka, Delhi - CPCB",pm25
2025-09-08,43.0,12234744,5622,"NSIT Dwarka, Delhi - CPCB",pm25
2025-10-08,35.6,12234744,5622,"NSIT Dwarka, Delhi - CPCB",pm25
2025-11-08,51.2,12234744,5622,"NSIT Dwarka, Delhi - CPCB",pm25
2025-12-08,42.2,12234744,5622,"NSIT Dwarka, Delhi - CPCB",pm25
2025-08-13,19.5,12234744,5622,"NSIT Dwarka, Delhi - CPCB",pm25
2025-08-14,32.8,12234744,5622,"NSIT Dwarka, Delhi - CPCB",pm25
2025-08-15,20.2,12234744,5622,"NSIT Dwarka, Delhi - CPCB",pm25
2025-08-16,14.0,12234744,5622,"NSIT Dwarka, Delhi - CPCB",pm25
2025-08-17,24.4,12234744,5622,"NSIT Dwarka, Delhi - CPCB",pm25
2025-08-18,33.4,12234744,5622,"NSIT Dwarka, Delhi - CPCB",pm25
2025-08-19,23.6,12234744,5622,"NSIT Dwarka, Delhi - CPCB",pm25
2025-08-20,28.7,12234744,5622,"NSIT Dwarka, Delhi - CPCB",pm25
2025-08-21,31.1,12234744,5622,"NSIT Dwarka, Delhi - CPCB",pm25
2025-08-22,35.0,12234744,5622,"NSIT Dwarka, Delhi - CPCB",pm25
2025-08-23,20.9,12234744,5622,"NSIT Dwarka, Delhi - CPCB",pm25
2025-08-24,20.4,12234744,5622,"NSIT Dwarka, Delhi - CPCB",pm25
2025-08-25,21.2,12234744,5622,"NSIT Dwarka, Delhi - CPCB",pm25
2025-08-26,25.2,12234744,5622,"NSIT Dwarka, Delhi - CPCB",pm25
2025-08-27,18.4,12234744,5622,"NSIT Dwarka, Delhi - CPCB",pm25
2025-08-28,20.0,12234744,5622,"NSIT Dwarka, Delhi - CPCB",pm25
2025-08-29,23.8,12234744,5622,"NSIT Dwarka, Delhi - CPCB",pm25
2025-08-30,21.1,12234744,5622,"NSIT Dwarka, Delhi - CPCB",pm25
2025-08-31,27.0,12234744,5622,"NSIT Dwarka, Delhi - CPCB",pm25
2025-01-09,22.8,12234744,5622,"NSIT Dwarka, Delhi - CPCB",pm25
2025-02-09,25.4,12234744,5622,"NSIT Dwarka, Delhi - CPCB",pm25
2025-03-09,19.3,12234744,5622,"NSIT Dwarka, Delhi - CPCB",pm25
2025-04-09,19.8,12234744,5622,"NSIT Dwarka, Delhi - CPCB",pm25
2025-05-09,21.5,12234744,5622,"NSIT Dwarka, Delhi - CPCB",pm25
2025-06-09,25.0,12234744,5622,"NSIT Dwarka, Delhi - CPCB",pm25
2025-07-09,20.4,12234744,5622,"NSIT Dwarka, Delhi - CPCB",pm25
2025-08-09,25.0,12234744,5622,"NSIT Dwarka, Delhi - CPCB",pm25
2025-09-09,23.4,12234744,5622,"NSIT Dwarka, Delhi - CPCB",pm25
2025-10-09,26.0,12234744,5622,"NSIT Dwarka, Delhi - CPCB",pm25
2025-11-09,26.0,12234744,5622,"NSIT Dwarka, Delhi - CPCB",pm25
2025-12-09,16.4,12234744,5622,"NSIT Dwarka, Delhi - CPCB",pm25
2025-09-13,17.5,12234744,5622,"NSIT Dwarka, Delhi - CPCB",pm25
2025-09-14,24.6,12234744,5622,"NSIT Dwarka, Delhi - CPCB",pm25
2025-09-15,17.8,12234744,5622,"NSIT Dwarka, Delhi - CPCB",pm25
2025-09-16,18.5,12234744,5622,"NSIT Dwarka, Delhi - CPCB",pm25
2025-09-17,26.3,12234744,5622,"NSIT Dwarka, Delhi - CPCB",pm25
2025-09-18,21.5,12234744,5622,"NSIT Dwarka, Delhi - CPCB",pm25
2025-09-19,25.1,12234744,5622,"NSIT Dwarka, Delhi - CPCB",pm25
2025-09-20,25.5,12234744,5622,"NSIT Dwarka, Delhi - CPCB",pm25
